Mã số,Tên,Cơ quan ban hành,Cơ quan thực hiện,Lĩnh vực,URL
1.013449,Cấp giấy phép kinh doanh dịch vụ tin cậy,Bộ Khoa học và Công nghệ,Trung tâm Chứng thực điện tử quốc gia,"Công nghiệp công nghệ số, công nghệ thông tin, điện tử",https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-5d05-747f-8e61-8e7fb62b282f
1.013388,"Cho phép tàu, thuyền vào vùng biển Việt Nam để khảo sát, lắp đặt, bảo dưỡng, sửa chữa, thu hồi tuyến cáp viễn thông trên biển.",Bộ Khoa học và Công nghệ,Cục Viễn thông,Viễn thông và Internet,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-5cff-7287-accf-e6da473b5c50
1.013450,Cấp lại giấy phép kinh doanh dịch vụ tin cậy,Bộ Khoa học và Công nghệ,Trung tâm Chứng thực điện tử quốc gia,"Công nghiệp công nghệ số, công nghệ thông tin, điện tử",https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-5cf8-74fd-b658-96699878cef2
1.013447,Cấp chứng nhận chữ ký điện tử chuyên dùng bảo đảm an toàn,Bộ Khoa học và Công nghệ,Trung tâm Chứng thực điện tử quốc gia,"Công nghiệp công nghệ số, công nghệ thông tin, điện tử",https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-5ced-70ca-816e-0f4ac75f89f0
1.013448,Cấp lại chứng nhận chữ ký điện tử chuyên dùng bảo đảm an toàn,Bộ Khoa học và Công nghệ,Trung tâm Chứng thực điện tử quốc gia,"Công nghiệp công nghệ số, công nghệ thông tin, điện tử",https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-5cec-759f-8054-5c535e3f67dc
1.013385,"Ngừng kinh doanh dịch vụ viễn thông đối với doanh nghiệp viễn thông không phải là doanh nghiệp viễn thông nắm giữ phương tiện thiết yếu, doanh nghiệp viễn thông có vị trí thống lĩnh thị trường hoặc doanh nghiệp thuộc nhóm doanh nghiệp viễn thông có vị trí thống lĩnh thị trường đối với thị trường dịch vụ viễn thông Nhà nước quản lý, doanh nghiệp cung cấp dịch vụ viễn thông công ích (trừ doanh nghiệp có giấy phép cung cấp dịch vụ có hạ tầng mạng, loại mạng viễn thông công cộng cố định mặt đất không sử dụng băng tần số vô tuyến điện, không sử dụng số thuê bao viễn thông có phạm vi thiết lập mạng viễn thông trên một tỉnh, thành phố trực thuộc trung ương và giấy phép cung cấp dịch vụ không có hạ tầng mạng, loại hình dịch vụ viễn thông cố định mặt đất (dịch vụ viễn thông cung cấp trên mạng viễn thông cố định mặt đất)) khi ngừng kinh doanh một phần hoặc toàn bộ các dịch vụ viễn thông",Bộ Khoa học và Công nghệ,Ủy ban nhân dân cấp tỉnh,Viễn thông và Internet,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-5cec-74df-9719-d5ef62b00f62
1.013379,Cấp lại giấy phép cung cấp dịch vụ viễn thông không có hạ tầng mạng trừ loại hình dịch vụ viễn thông cố định mặt đất (dịch vụ viễn thông cung cấp trên mạng viễn thông cố định mặt đất),Bộ Khoa học và Công nghệ,,Viễn thông và Internet,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-5ce8-72ac-b110-7533c96f5831
1.013376,"Sửa đổi, bổ sung giấy phép cung cấp dịch vụ viễn thông không có hạ tầng mạng trừ loại hình dịch vụ viễn thông cố định mặt đất (dịch vụ viễn thông cung cấp trên mạng viễn thông cố định mặt đất) đối với trường hợp tại điểm a khoản 2 Điều 36 Nghị định số 163/2024/NĐ-CP",Bộ Khoa học và Công nghệ,,Viễn thông và Internet,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-5ce7-7438-9220-bfde3ab7d958
1.013389,"Thu hồi giấy phép cung cấp dịch vụ viễn thông có hạ tầng mạng (trừ loại mạng viễn thông công cộng cố định mặt đất không sử dụng băng tần số vô tuyến điện và không sử dụng số thuê bao viễn thông phạm vi một tỉnh, thành phố trực thuộc trung ương)",Bộ Khoa học và Công nghệ,Cục Viễn thông,Viễn thông và Internet,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-5ce5-7149-8fd7-295f4f682cf1
1.013382,"Cấp giấy phép thiết lập mạng viễn thông cấp cho đài phát thanh quốc gia, đài truyền hình quốc gia",Bộ Khoa học và Công nghệ,,Viễn thông và Internet,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-5ce4-72c2-87c3-feb3c4192ca8
1.013384,"Gia hạn giấy phép thiết lập mạng viễn thông cấp cho đài phát thanh quốc gia, đài truyền hình quốc gia",Bộ Khoa học và Công nghệ,,Viễn thông và Internet,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-5ce2-724e-a791-e31f49164094
1.013381,"Sửa đổi, bổ sung giấy phép thử nghiệm mạng và dịch vụ viễn thông",Bộ Khoa học và Công nghệ,,Viễn thông và Internet,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-5ce1-75fe-97f6-93dd3f995e3e
1.013386,"Ngừng kinh doanh dịch vụ viễn thông đối với doanh nghiệp viễn thông nắm giữ phương tiện thiết yếu, doanh nghiệp viễn thông có vị trí thống lĩnh thị trường hoặc doanh nghiệp thuộc nhóm doanh nghiệp viễn thông có vị trí thống lĩnh thị trường đối với thị trường dịch vụ viễn thông Nhà nước quản lý, doanh nghiệp cung cấp dịch vụ viễn thông công ích",Bộ Khoa học và Công nghệ,Cục Viễn thông,Viễn thông và Internet,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-5cdf-77d9-b82b-4891a0e52840
1.013383,"Sửa đổi, bổ sung giấy phép thiết lập mạng viễn thông cấp cho đài phát thanh quốc gia, đài truyền hình quốc gia",Bộ Khoa học và Công nghệ,,Viễn thông và Internet,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-5cdd-7559-a228-364f76b570d4
1.013375,"Sửa đổi, bổ sung giấy phép cung cấp dịch vụ viễn thông không có hạ tầng mạng trừ loại hình dịch vụ viễn thông cố định mặt đất (dịch vụ viễn thông cung cấp trên mạng viễn thông cố định mặt đất) đối với trường hợp tại điểm a, điểm b khoản 1 Điều 36 Nghị định số 163/2024/NĐ-CP",Bộ Khoa học và Công nghệ,,Viễn thông và Internet,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-5cd0-71f9-a5a2-7e120a8c7c75
1.013377,Gia hạn giấy phép cung cấp dịch vụ viễn thông không có hạ tầng mạng trừ loại hình dịch vụ viễn thông cố định mặt đất (dịch vụ viễn thông cung cấp trên mạng viễn thông cố định mặt đất),Bộ Khoa học và Công nghệ,,Viễn thông và Internet,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-5ccd-7152-acf5-6114c569f964
1.012352,"Thủ tục chỉ định bổ sung phạm vi giám định máy móc, thiết bị, dây chuyền công nghệ trong dự án đầu tư",Bộ Khoa học và Công nghệ,Vụ Đánh giá và Thẩm định công nghệ,Hoạt động khoa học và công nghệ,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-5cbf-7494-95eb-dfc061cd762e
1.013355,Báo cáo hoạt động cung cấp dịch vụ Nhà đăng ký tên miền quốc tế tại Việt Nam,Bộ Khoa học và Công nghệ,"Chủ tịch Ủy ban nhân dân tỉnh, thành phố trực thuộc trung ương",Viễn thông và Internet,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-5cbf-7494-95eb-da0922ad8fa2
1.012739,"Công nhận chữ ký điện tử nước ngoài, chứng thư chữ ký điện tử nước ngoài tại Việt Nam",Bộ Khoa học và Công nghệ,Trung tâm Chứng thực điện tử quốc gia,"Công nghiệp công nghệ số, công nghệ thông tin, điện tử",https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-5cbf-7494-95eb-d41b56b660fd
1.013370,Cấp giấy phép cung cấp dịch vụ viễn thông không có hạ tầng mạng trừ loại hình dịch vụ viễn thông cố định mặt đất (dịch vụ viễn thông cung cấp trên mạng viễn thông cố định mặt đất),Bộ Khoa học và Công nghệ,,Viễn thông và Internet,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-5cbd-7569-bc19-8e766cf8b40d
1.012349,"Thủ tục xác định dự án đầu tư có hoặc không sử dụng công nghệ lạc hậu, tiềm ẩn nguy cơ gây ô nhiễm môi trường, thâm dụng tài nguyên",Bộ Khoa học và Công nghệ,"Vụ Đánh giá và Thẩm định công nghệ; Bộ, cơ quan ngang Bộ, cơ quan thuộc Chính phủ",Hoạt động khoa học và công nghệ,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-5cbc-728e-8c65-7391de96567d
1.013371,"Sửa đổi, bổ sung giấy phép cung cấp dịch vụ viễn thông có hạ tầng mạng loại mạng viễn thông công cộng không sử dụng băng tần số vô tuyến điện (trừ loại mạng viễn thông công cộng cố định mặt đất không sử dụng băng tần số vô tuyến điện, không sử dụng số thuê bao viễn thông có phạm vi thiết lập mạng viễn thông trong một tỉnh, thành phố trực thuộc Trung ương)",Bộ Khoa học và Công nghệ,Cục Viễn thông,Viễn thông và Internet,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-5cbb-7667-b172-335413b1a52f
1.012353,"Thủ tục xác định dự án đầu tư có hoặc không sử dụng công nghệ lạc hậu, tiềm ẩn nguy cơ gây ô nhiễm môi trường, thâm dụng tài nguyên (trừ trường hợp thuộc thẩm quyền giải quyết của Bộ Khoa học và Công nghệ)",Bộ Khoa học và Công nghệ,Sở Khoa học và Công nghệ,Hoạt động khoa học và công nghệ,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-5cbb-7667-b172-2ed667f2e1a4
1.012738,Công nhận tổ chức cung cấp dịch vụ chứng thực chữ ký điện tử nước ngoài tại Việt Nam,Bộ Khoa học và Công nghệ,Trung tâm Chứng thực điện tử quốc gia,"Công nghiệp công nghệ số, công nghệ thông tin, điện tử",https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-5cba-711d-b07b-211cc5b230a0
1.013354,Báo cáo hoạt động Tổ chức quản lý tên miền dùng chung cấp cao nhất mới (New gTLD),Bộ Khoa học và Công nghệ,"Chủ tịch Ủy ban nhân dân tỉnh, thành phố trực thuộc trung ương",Viễn thông và Internet,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-5cb9-7299-8c2f-e1b4669e5ae4
1.012351,"Thủ tục chỉ định, chỉ định lại tổ chức giám định máy móc, thiết bị, dây chuyền công nghệ trong dự án đầu tư",Bộ Khoa học và Công nghệ,Vụ Đánh giá và Thẩm định công nghệ,Hoạt động khoa học và công nghệ,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-5cb8-71ba-8044-ad3ef047927f
1.013356,"Đề nghị cung cấp dịch vụ đăng ký, duy trì tên miền quốc gia Việt Nam “.vn”",Bộ Khoa học và Công nghệ,"Chủ tịch Ủy ban nhân dân tỉnh, thành phố trực thuộc trung ương",Viễn thông và Internet,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-5cb6-74f8-aecf-64f11a7a45ac
1.013353,Báo cáo đăng ký chuyển giao New gTLD,Bộ Khoa học và Công nghệ,"Chủ tịch Ủy ban nhân dân tỉnh, thành phố trực thuộc trung ương",Viễn thông và Internet,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-5cb5-748c-a84a-c0381a89fb80
1.011889,"Sửa đổi, bổ sung nội dung Giấy phép sử dụng băng tần",Bộ Khoa học và Công nghệ,Cục Tần số vô tuyến điện,Tần số vô tuyến điện,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-4d4b-7104-83f3-42e8fe680b12
1.011892,Cấp đổi giấy phép sử dụng tần số và thiết bị vô tuyến điện đối với đài vô tuyến điện thuộc nghiệp vụ di động hàng không và nghiệp vụ vô tuyến dẫn đường hàng không,Bộ Khoa học và Công nghệ,Ủy ban nhân dân cấp tỉnh,Tần số vô tuyến điện,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-4d4a-7628-987e-5f3386af6aa0
1.011898,Thủ tục đền bù cho chủ sở hữu sáng chế vì sự chậm trễ trong việc cấp phép lưu hành dược phẩm,Bộ Khoa học và Công nghệ,,Sở hữu trí tuệ,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-4d4a-74dd-82f6-5e2597e1f37a
1.011893,"Cấp giấy phép cung cấp dịch vụ viễn thông có hạ tầng mạng, loại mạng viễn thông công cộng có sử dụng băng tần số vô tuyến điện",Bộ Khoa học và Công nghệ,Cục Tần số vô tuyến điện; Cục Viễn thông,Viễn thông và Internet,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-4d3c-71ba-94a5-66454aa77c5c
1.011886,Cấp Giấy phép sử dụng băng tần sau khi chuyển nhượng,Bộ Khoa học và Công nghệ,Cục Tần số vô tuyến điện,Tần số vô tuyến điện,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-4d35-773a-a60a-103991bbd53d
1.011885,"Cấp lại giấy phép cung cấp dịch vụ viễn thông có hạ tầng mạng, loại mạng viễn thông công cộng có sử dụng băng tần",Bộ Khoa học và Công nghệ,Cục Viễn thông,Viễn thông và Internet,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-4d34-7107-bf53-51e688935605
1.011888,Gia hạn Giấy phép sử dụng băng tần,Bộ Khoa học và Công nghệ,Cục Tần số vô tuyến điện,Tần số vô tuyến điện,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-4d34-7107-bf53-4dc8c584a059
1.011887,Cấp trực tiếp Giấy phép sử dụng băng tần,Bộ Khoa học và Công nghệ,Cục Tần số vô tuyến điện,Tần số vô tuyến điện,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-4d32-7612-b47c-dff4b9df3dbe
1.011883,Cấp lại giấy phép sử dụng băng tần,Bộ Khoa học và Công nghệ,Cục Tần số vô tuyến điện,Tần số vô tuyến điện,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-4d24-717c-bca0-2c1d8750e5cd
1.011056,"Thủ tục phê duyệt chuẩn quốc gia, chỉ định tổ chức giữ chuẩn quốc gia",Bộ Khoa học và Công nghệ,Ủy ban Tiêu chuẩn Đo lường Chất lượng Quốc gia,Tiêu chuẩn đo lường chất lượng,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-4585-7418-86f6-bd89e40bb9ab
1.010891,Cho phép chuyển nhượng quyền sử dụng tần số vô tuyến điện,Bộ Khoa học và Công nghệ,Cục Viễn thông,Viễn thông và Internet,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-457f-77be-bbc9-b243805f4c81
1.010902,"Sửa đổi, bổ sung văn bản xác nhận thông báo hoạt động bưu chính (phạm vi nội tỉnh)",Bộ Khoa học và Công nghệ,,Bưu chính,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-457a-76fe-9730-6b2c6a41ebee
1.010901,"Sửa đổi, bổ sung văn bản xác nhận thông báo hoạt động bưu chính (phạm vi liên tỉnh, quốc tế)",Bộ Khoa học và Công nghệ,Ủy ban nhân dân cấp tỉnh,Bưu chính,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-4579-74cc-aa02-ce60552b5b6e
1.010317,"Sửa đổi, bổ sung nội dung Giấy phép sử dụng tần số và thiết bị vô tuyến điện đối với đài trái đất của Phóng viên nước ngoài đi theo phục vụ đoàn sử dụng dịch vụ thông tin vệ tinh của nước ngoài hoặc các tổ chức quốc tế về thông tin vệ tinh",Bộ Khoa học và Công nghệ,Ủy ban nhân dân cấp tỉnh,Tần số vô tuyến điện,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-4561-762e-887d-f58195b1f5a5
1.010308,Cấp Giấy phép sử dụng tần số và thiết bị vô tuyến điện đối với đài trái đất của phóng viên nước ngoài đi theo phục vụ đoàn sử dụng dịch vụ thông tin vệ tinh của nước ngoài hoặc các tổ chức quốc tế về thông tin vệ tinh,Bộ Khoa học và Công nghệ,Ủy ban nhân dân cấp tỉnh,Tần số vô tuyến điện,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-4560-7217-8132-38bce5a3d19b
1.010318,Cấp đổi giấy phép sử dụng tần số và quỹ đạo vệ tinh,Bộ Khoa học và Công nghệ,Cục Tần số vô tuyến điện,Tần số vô tuyến điện,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-455e-743e-92b6-0b27b8a8ec11
1.010889,"Xác nhận đáp ứng điều kiện tham gia đấu giá, thi tuyển quyền sử dụng tần số vô tuyến điện",Bộ Khoa học và Công nghệ,Cục Viễn thông,Viễn thông và Internet,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-455e-71a6-a654-819eccac3538
1.010316,Gia hạn Giấy phép sử dụng tần số và thiết bị vô tuyến điện đối với đài trái đất của phóng viên nước ngoài đi theo phục vụ đoàn sử dụng dịch vụ thông tin vệ tinh của nước ngoài hoặc các tổ chức quốc tế về thông tin vệ tinh,Bộ Khoa học và Công nghệ,Ủy ban nhân dân cấp tỉnh,Tần số vô tuyến điện,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-455d-7779-a877-7ff985229094
